id,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11
1688,11336,419238,280134,179783,303202,26078,105680,197848,280968,38777,15938,41301,110878,426174,33605,46458,179059,93347,521204,240478,181054,79247
1689,38391,38253,195448,38388,150968,39631,465960,198453,282012,46552,179402,30934,114216,25791,213873,149150,491072,38290,181066,277821,523363,173922
1690,159883,244904,34183,424391,33620,482397,118730,67890,242719,202562,303334,107806,95615,30918,298941,173462,201811,38365,265123,131531,206182,38440
1691,41818,181140,38956,140932,157490,178283,186184,206793,401004,77813,311008,11336,280134,179783,419238,131404,26078,280968,239599,364813,15938,38777
1692,37900,289883,563215,46232,303179,38262,26916,604345,26613,46335,299358,104384,445873,209922,178293,41005,109061,203666,439368,113868,201915,465730
1693,206592,317937,157375,478112,156693,181312,95614,192326,38257,70959,478447,181069,346142,71898,91503,67958,208929,25751,40521,173449,467486,282671
1694,41301,46458,110878,426174,33605,93347,181054,521204,466501,79247,179059,346114,27412,95904,209782,306731,38323,130027,179241,212863,212598,346651
1695,208718,291929,5272,201102,257843,561604,32760,213799,94008,466203,277772,487334,359378,210138,202471,118879,364290,447455,293003,387723,213487,561620
1696,242243,130738,210392,641042,466480,658786,215415,207603,365245,512726,613260,91929,465750,280083,149219,166675,32863,38969,659493,37112,354494,464486
1697,38797,41005,209922,445873,178293,109061,114688,203666,113868,201915,581798,159883,174054,171338,277848,33620,67890,118730,242719,202562,167057,303334
1698,91929,465750,280083,149219,166675,32863,38969,659493,37112,25957,173730,41301,110878,33605,426174,46458,266105,179059,93347,181054,466501,79247
1699,181069,346142,71898,91503,67958,173449,131530,40521,467486,282671,289248,41818,401004,38956,140932,181140,300977,178283,241501,206793,77813,311008
1700,11336,179783,419238,36849,280134,26078,280968,105680,38777,148829,318615,242243,466480,210392,130738,641042,658786,207603,215415,613260,512726,365245
1701,30934,460004,25791,213873,149150,523363,38290,181066,491072,287341,173922,208718,291929,5272,200718,257843,561604,213799,32760,94008,277772,466203
1702,487334,359378,202471,210138,118879,364290,447455,442735,387723,561620,213487,206592,478112,157375,156693,181312,95614,38257,478447,192326,37065,70959
1703,107806,95615,30918,298941,173462,38365,131531,201811,265123,166302,38440,37900,289883,563215,46232,303179,630950,26613,26916,431589,46335,299358
1704,346114,179241,95904,27412,130027,212863,38323,346651,212598,68120,306731,38391,198453,195448,38388,150968,424129,39631,282012,27696,465960,46552
1705,38391,198453,195448,38388,150968,39631,424129,282012,465960,27696,46552,91929,465750,280083,149219,240478,32863,533228,38969,37112,25957,80678
1706,159883,174054,277848,424391,33620,67890,242719,482397,111787,303334,202562,30934,114216,25791,213873,149150,67898,38290,432217,185152,277821,173922
1707,41818,181140,183585,38956,140932,241501,178283,173957,186184,77813,311008,346114,179241,306731,538333,95904,130027,209782,212863,201804,168232,346651
1708,37900,289883,46232,563215,303179,630950,26916,431589,465726,46335,26613,181069,49451,91503,67958,346142,232299,289248,40521,467486,282671,289251
1709,128083,359378,210138,202471,118879,104411,364290,447455,387723,213487,39625,38797,277771,26440,445873,178293,109061,114688,201915,113868,203666,38782
1710,206592,94284,95614,157375,156693,478447,38257,181312,40520,581141,37065,11336,419238,36849,,179783,197848,105680,26078,148829,38777,318615
1711,208718,291929,200718,201102,257843,561604,5272,32760,94008,277772,213799,38327,38365,30918,298941,173462,131531,418105,265123,95615,166302,38440
1712,242243,274456,210392,164323,466480,658786,215415,613260,207603,365245,512726,41301,110878,33605,426174,46458,93347,181054,179059,521204,17703,170316
1713,38797,41005,445873,209922,178293,109061,26440,203666,500585,38782,465728,208718,291929,5272,201102,257843,561604,213799,32760,94008,362187,277772
1714,181069,346142,196203,91503,67958,40521,173449,289248,25751,181842,282671,159883,244904,424391,277848,33620,473859,242719,111787,166917,202562,466203
1715,195782,465750,280083,149219,80678,38969,37112,32863,240478,671331,25957,41818,181140,183585,38956,140932,241501,186184,206793,178283,77813,311008
1716,107806,95615,30918,149334,173462,418105,38365,265123,131531,166302,38440,206592,478112,157375,156693,317937,95614,38257,478447,192326,37065,70959
1717,30934,432217,25791,213873,149150,67898,185152,38290,114216,173922,277821,128083,359378,202471,210138,118879,104411,364290,447455,387723,213487,39625
1718,41301,110878,33605,426174,46458,93347,179059,170316,79247,181054,17703,38391,198453,424129,38388,150968,39631,38253,465960,306117,21726,282012
1719,11336,419238,179783,,36849,105680,26078,120110,280968,197848,181569,37900,154276,289883,46232,303179,26771,26916,299358,26613,465726,46335
1720,346114,179241,538333,95904,201804,209782,212863,306731,130027,346651,168232,242243,130738,364779,164323,466480,658786,215415,274456,207603,365245,466589
1721,38391,198453,195448,38388,150968,282012,38253,424129,39631,46552,27696,242243,130738,210392,164323,466480,658786,207603,215415,613260,512726,365245
1722,159883,174054,33620,244904,171338,111787,67890,202562,166917,242719,466203,11336,,36849,280134,179783,239599,280968,26078,419238,120110,38777
1723,41818,181140,38956,183585,140932,300977,178283,206793,241501,311008,77813,41301,33605,110878,46458,426174,181054,79247,93347,521204,170316,17703
1724,37900,289883,46232,563215,303179,299358,26771,26916,38262,26613,46335,346114,179241,538333,27412,212863,209782,68120,201804,130027,38323,168232
1725,128083,359378,202471,210138,118879,447455,104411,387723,364290,39625,213487,107806,95615,30918,298941,173462,418105,38365,265123,131531,166302,38440
1726,30934,432217,25791,149150,114216,38290,287341,67898,497753,277821,173922,104384,277771,445873,209922,178293,26440,109061,203666,465728,38782,500585
1727,206592,94284,157375,156693,478112,95614,192326,38257,166670,305214,37065,91929,465750,280083,149219,80678,659493,240478,38969,671331,25957,32863
1728,208718,291929,5272,200718,257843,561604,213799,32760,94008,362187,277772,181069,346142,91503,196203,67958,173449,40521,25751,289248,282671,467486
4389,30859,26154,35606,46539,38521,159594,37436,75489,36378,196386,46469,169756,109897,35110,49543,155782,37169,575789,148302,25496,18506,192899
4390,30974,35515,24625,156013,68237,155913,46810,23629,24381,185236,184321,69650,183500,24208,161414,473853,261313,179410,182223,23991,154280,23264
4391,170323,31306,23783,30627,72541,115067,30613,94086,128864,107417,19243,30973,111800,155050,24948,102356,127130,144996,95955,157729,52563,26344
4392,31465,77690,263653,23268,316688,23782,101192,26151,160713,215384,181276,30455,213809,41927,40548,35712,41365,30966,24915,37411,71724,72436
4393,37770,67850,38899,23571,139671,103419,173317,214570,278343,20694,286119,103428,22964,26108,165526,180330,35443,25150,109058,24159,30348,42598
4394,109060,46820,165823,161012,362694,34944,46893,41468,303824,23354,30829,37193,159833,160599,37762,276121,500520,361315,41008,157723,110189,194165
4395,24229,104482,30929,277761,240236,109652,160243,94550,108038,39968,46700,30841,160627,26552,72665,538112,23792,166676,94267,303339,109491,41280
4396,40602,32616,24903,26209,231801,46354,24583,40100,35493,32734,37779,119079,146830,23837,23030,183519,35345,26160,28901,198510,149917,35523
4397,288880,34036,119541,173382,37194,199291,23253,33881,39109,26434,72735,37868,157838,114268,22764,568571,184536,156008,38807,280653,37234,148315
4398,23021,169162,23257,33086,163200,25075,175947,24171,24148,39225,239807,31432,26111,39027,156551,16351,36615,40196,33991,37459,246575,143365
4399,30859,427438,177503,46539,38521,159594,37436,196386,36378,50047,46469,31465,77690,263653,23268,316688,101192,23782,251925,215384,30895,181276
4400,69650,32870,24208,33086,30352,183500,179410,154280,23264,312765,107415,30973,111800,155050,24948,102356,144996,127130,95955,157729,52563,26344
4401,30974,35515,156013,24216,68237,155913,24381,23629,46810,185236,35523,26295,46353,159833,160599,37762,41008,174850,157723,361315,363333,194165
4402,37770,49571,23571,38899,43061,139671,173317,319300,214570,278343,286119,36283,23358,23837,26777,154271,28901,26160,46417,35345,160194,24157
4403,37868,157838,22764,94043,314605,307021,95327,38807,184536,37234,426202,30841,26552,209405,160627,46010,166676,209384,94267,23792,303339,41280
4404,182917,35327,186137,165823,161035,30872,164676,46893,41468,413557,30829,31432,26111,16351,39027,174321,40196,169200,101103,246575,36615,143365
4405,40602,24903,72417,26209,231801,201664,40100,46354,23538,35493,38369,23021,169162,32441,43248,23257,33468,24148,113968,175947,51545,239807
4406,288880,34036,119541,200962,37194,23253,39109,176300,96643,110148,172321,30455,213809,40548,114769,417068,22991,41365,24915,72436,25816,101419
4407,103428,432040,24150,26108,22964,25150,109330,24159,39139,42598,32627,23979,104482,277761,30929,308932,94550,38373,160243,108038,479020,351860
4408,169756,214685,109897,24751,155782,148302,37169,18506,210276,25496,192899,46518,281207,23783,30627,72541,79574,115067,94086,30613,107417,19243
4409,46518,281207,23783,30627,72541,79574,32345,94086,128864,107417,19243,37868,157838,22764,94043,314605,38807,95327,307021,37234,184536,242709
4410,36283,154271,23837,23030,146830,26160,28901,198510,35345,160194,363340,182917,46820,165823,161012,161035,46893,30872,41468,164676,413557,30829
4411,31465,77690,263653,213878,193859,101192,23782,251925,215384,30922,181276,103428,165526,30362,22964,432040,25150,109330,180330,24159,30348,32627
4412,31432,26111,39027,174321,16351,33991,36615,40196,169200,643709,143365,40602,24903,72417,26209,25667,231801,40100,71502,23538,46354,31953
4413,23979,104482,277761,30929,308932,94550,38373,109652,108038,351860,479020,288880,34036,40695,200962,37194,39109,23253,176300,96643,110148,33881
4414,30841,160627,26552,209405,46010,166676,209384,23792,303339,94267,41280,38617,160447,35515,24216,68237,155913,23629,155129,46810,24381,35523
4415,30973,111800,155050,24948,102356,144996,127130,95955,157729,52563,26344,30859,427438,35606,46539,38521,159594,37436,242094,36378,50047,46469
4416,26295,159833,160599,37762,46353,361315,363333,174850,41008,157723,194165,69650,32870,161414,33086,30352,183500,56972,182223,23991,312765,23264
4417,30455,213809,114769,40548,417068,41365,22991,25816,72436,24915,101419,169756,214685,109897,24751,155782,148302,37169,210276,25496,106228,47382
4418,23021,169162,32441,43248,23257,33468,24148,113968,175947,239807,51545,37770,49571,23571,38899,214570,278343,173317,319300,139671,26554,286119
4419,30859,26154,35606,46539,38521,159594,37436,242094,36378,50047,46469,26295,159833,160599,37762,46353,361315,363333,174850,41008,157723,194165
4420,69650,32870,161414,24208,473853,261313,56972,179410,358289,154280,23991,31432,26111,39027,174321,16351,40196,101103,169200,36615,246575,143365
4421,38617,160447,35515,24216,68237,155913,46810,23629,160496,155129,185236,23979,104482,277761,30929,308932,94550,109652,38373,108038,479020,351860
4422,37770,49571,23571,38899,43061,139671,173317,319300,214570,278343,286119,30455,213809,114769,40548,417068,24915,22991,41365,25816,72436,101419
4423,37868,157838,22764,94043,314605,307021,95327,280653,184536,37234,148315,36283,154271,23837,23030,183519,26160,28901,198510,35345,160194,46417
4424,182917,23354,165823,161012,161035,34944,30872,41468,30829,299215,413557,23021,169162,32441,43248,23257,24148,113968,175947,24171,33468,51545
4425,40602,265918,72417,26209,25667,46354,40100,24393,231801,35493,31953,30973,111800,155050,24948,102356,144996,127130,95955,157729,52563,26344
4426,288880,34036,40695,200962,37194,23253,39109,176300,96643,110148,33881,46518,72541,281207,30627,324910,79574,115067,150250,94086,107417,19243
4427,103428,432040,165526,26108,22964,109330,118929,24159,39139,520230,32627,30841,72665,26552,209405,46010,23792,209384,303339,279490,94267,41280
4428,169756,214685,109897,35110,155782,148302,37169,210276,25496,106228,47382,31465,77690,263653,213878,316688,101192,23782,251925,215384,30922,181276
4429,46518,31306,281207,30627,467354,30613,115067,94086,107417,150250,19243,40602,265918,72417,26209,25667,201664,46354,71502,24393,231801,38369
4430,36283,146830,23837,23030,183519,26160,28901,198510,160194,35345,169721,103428,165526,24150,26108,22964,35443,109330,25150,180330,32627,30348
4431,31465,77690,263653,213878,316688,101192,23782,251925,215384,30922,181276,69650,32870,24208,161414,30352,179410,182223,261313,358289,154280,312765
4432,31432,26111,30459,156551,16351,36615,101103,33991,169200,246575,37412,37868,157838,22764,114268,314605,307021,95327,38807,37234,184536,242709
4433,23979,104482,277761,30929,308932,94550,109652,38373,108038,351860,479020,37770,49571,23571,38899,43061,278343,319300,173317,139671,26554,286119
4434,30841,160627,26552,209405,46010,166676,209384,23293,23792,94267,41280,288880,34036,40695,200962,37194,23253,39109,176300,96643,110148,33881
4435,30973,111800,165704,24948,102356,127130,144996,95955,23882,38831,150026,38617,35515,156013,24216,68237,155913,23629,46810,160496,155129,185236
4436,26295,159833,160599,37762,46353,361315,363333,212867,41008,157723,194165,169756,214685,109897,35110,155782,37169,148302,106228,210276,192899,47382
4437,30455,213809,40548,114769,24915,41365,22991,37411,72436,25816,101419,182917,23354,186137,165823,161012,46893,30872,41468,164676,299215,303824
4438,23021,169162,26527,43248,23257,113968,24148,24171,33468,175947,51545,30859,427438,35606,46539,38521,37436,159594,50047,36378,78513,46469
4439,69650,32870,24208,161414,30352,261313,56972,179410,358289,154280,23991,30455,213809,40548,114769,417068,41365,22991,165773,72436,25816,101419
4440,38617,35515,156013,24216,68237,155913,46810,23629,160496,155129,185236,31465,77690,213878,263653,316688,101192,23782,251925,215384,30922,181276
4441,36283,146830,23837,23030,183519,26160,28901,160194,35345,198510,169721,23979,104482,277761,30929,308932,160243,109652,94550,108038,479020,46700
4442,37770,49571,38899,23571,43061,278343,173317,319300,139671,20694,286119,182917,575780,165823,161012,46820,30872,34944,23354,41468,413557,30829
